specimen,lens_id,z,x,radius_voxels,method,target_valid,mae_voxels,mae_um,nonpositive_thickness_fraction
M3_M_36_01,38,251,198,25.721023241512576,frozen_training_template,True,5.131354452077207,1.6676901969250923,0.0
M3_M_36_01,38,251,198,25.721023241512576,frozen_outer_geometry,True,3.7934509174594306,1.232871548174315,0.0
M3_M_36_01,39,261,245,24.50702010779392,outer_ellipsoid,True,14.918690418935675,4.848574386154095,0.0
M3_M_36_01,39,261,245,24.50702010779392,frozen_training_template,True,4.93114471075101,1.6026220309940782,0.0
M3_M_36_01,39,261,245,24.50702010779392,frozen_outer_geometry,True,5.006505218534021,1.627114196023557,0.0
M3_M_36_01,40,267,108,25.7146158758829,outer_ellipsoid,True,21.92587735701376,7.125910141029473,0.0
M3_M_36_01,40,267,108,25.7146158758829,frozen_training_template,True,5.1976814067732375,1.6892464572013022,0.0
M3_M_36_01,40,267,108,25.7146158758829,frozen_outer_geometry,True,5.076622514479677,1.649902317205895,0.0
M3_M_36_01,41,269,293,23.83814259052519,outer_ellipsoid,True,18.23358710149152,5.925915807984744,0.0
M3_M_36_01,41,269,293,23.83814259052519,frozen_training_template,True,4.88165102240379,1.5865365822812316,0.0
M3_M_36_01,41,269,293,23.83814259052519,frozen_outer_geometry,True,4.540004758074507,1.4755015463742147,0.0
M3_M_36_01,42,273,337,22.354579090514157,outer_ellipsoid,True,16.207756058434914,5.2675207189913476,0.0
M3_M_36_01,42,273,337,22.354579090514157,frozen_training_template,True,5.548213893194615,1.8031695152882499,0.0
M3_M_36_01,42,273,337,22.354579090514157,frozen_outer_geometry,True,5.140815563035405,1.6707650579865065,0.0
M3_M_36_01,43,274,382,22.075207845883583,outer_ellipsoid,True,18.16751924934584,5.904443756037399,0.0
M3_M_36_01,43,274,382,22.075207845883583,frozen_training_template,True,6.050750797922162,1.9664940093247028,0.0
M3_M_36_01,43,274,382,22.075207845883583,frozen_outer_geometry,True,6.0127569183870335,1.954145998475786,0.0
M3_M_36_01,44,285,155,25.122165736146073,outer_ellipsoid,True,24.04292985069175,7.813952201474819,0.0
M3_M_36_01,44,285,155,25.122165736146073,frozen_training_template,True,5.450763347458024,1.771498087923858,0.0
M3_M_36_01,44,285,155,25.122165736146073,frozen_outer_geometry,True,4.5037092963416345,1.4637055213110313,0.0
M3_M_36_01,45,297,66,24.946729564270154,outer_ellipsoid,True,21.896358080889232,7.116316376289001,0.0
M3_M_36_01,45,297,66,24.946729564270154,frozen_training_template,True,5.074282826663627,1.6491419186656786,0.0
M3_M_36_01,45,297,66,24.946729564270154,frozen_outer_geometry,True,5.145232032571793,1.6722004105858328,0.0
M3_M_36_01,46,298,202,24.44883601236787,outer_ellipsoid,True,23.64974602620494,7.686167458516606,0.0
M3_M_36_01,46,298,202,24.44883601236787,frozen_training_template,True,5.174449149640712,1.6816959736332315,0.0
M3_M_36_01,46,298,202,24.44883601236787,frozen_outer_geometry,True,5.011574083199318,1.6287615770397785,0.0
