specimen,lens_id,z,x,radius_voxels,method,target_valid,mae_voxels,mae_um,nonpositive_thickness_fraction
M3_F_24_01,0,500,142,26.844962535607436,outer_ellipsoid,True,21.40460970666723,6.95649815466685,0.0
M3_F_24_01,0,500,142,26.844962535607436,frozen_training_template,True,1.6674055608369371,0.5419068072720046,0.0
M3_F_24_01,0,500,142,26.844962535607436,frozen_outer_geometry,True,3.71102333805132,1.206082584866679,0.0
M3_F_24_01,1,505,349,26.62842778443987,outer_ellipsoid,True,16.856481610154887,5.478356523300339,0.0
M3_F_24_01,1,505,349,26.62842778443987,frozen_training_template,True,1.6342188416219028,0.5311211235271184,0.0
M3_F_24_01,1,505,349,26.62842778443987,frozen_outer_geometry,True,3.912302141616726,1.271498196025436,0.0
M3_F_24_01,2,509,200,27.200059976956634,outer_ellipsoid,True,21.26613202869105,6.911492909324592,0.0
M3_F_24_01,2,509,200,27.200059976956634,frozen_training_template,True,2.7105966894432383,0.8809439240690524,0.0
M3_F_24_01,2,509,200,27.200059976956634,frozen_outer_geometry,True,2.9624218703227267,0.9627871078548862,0.0
M3_F_24_01,3,522,256,27.281832488860786,outer_ellipsoid,True,16.118668999144475,5.238567424721954,0.0
M3_F_24_01,3,522,256,27.281832488860786,frozen_training_template,True,2.040381677286137,0.6631240451179945,0.0
M3_F_24_01,3,522,256,27.281832488860786,frozen_outer_geometry,True,3.788186464412202,1.2311606009339657,0.0
M3_F_24_01,4,524,404,26.232265691126518,outer_ellipsoid,True,18.911848513689804,6.146350766949187,0.0
M3_F_24_01,4,524,404,26.232265691126518,frozen_training_template,True,1.8374194875649854,0.5971613334586203,0.0
M3_F_24_01,4,524,404,26.232265691126518,frozen_outer_geometry,True,3.8139226140999156,1.2395248495824727,0.0
M3_F_24_01,5,532,55,25.641577450678554,outer_ellipsoid,True,11.639932385846969,3.782978025400265,0.0
M3_F_24_01,5,532,55,25.641577450678554,frozen_training_template,True,1.378632333573614,0.44805550841142455,0.0
M3_F_24_01,5,532,55,25.641577450678554,frozen_outer_geometry,True,3.664552894902474,1.1909796908433041,0.0
M3_F_24_01,6,537,313,28.100357109401955,outer_ellipsoid,True,18.77588165020409,6.10216153631633,0.0
M3_F_24_01,6,537,313,28.100357109401955,frozen_training_template,True,3.4187264958622317,1.1110861111552253,0.0
M3_F_24_01,6,537,313,28.100357109401955,frozen_outer_geometry,True,3.479159615037629,1.1307268748872294,0.0
M3_F_24_01,7,538,111,27.50817684232451,outer_ellipsoid,True,20.645389543169543,6.709751601530102,0.0
M3_F_24_01,7,538,111,27.50817684232451,frozen_training_template,True,2.447201002540159,0.7953403258255517,0.0
M3_F_24_01,7,538,111,27.50817684232451,frozen_outer_geometry,True,3.5353382741573673,1.1489849391011444,0.0
M3_F_24_01,8,550,167,28.174896680536612,outer_ellipsoid,True,16.938129485308323,5.504892082725205,0.0
M3_F_24_01,8,550,167,28.174896680536612,frozen_training_template,True,2.95452274938004,0.9602198935485131,0.0
M3_F_24_01,8,550,167,28.174896680536612,frozen_outer_geometry,True,3.9153939571212923,1.27250303606442,0.0
M3_F_24_01,9,554,371,26.755651937257625,outer_ellipsoid,True,14.468328742578944,4.702206841338157,0.0
M3_F_24_01,9,554,371,26.755651937257625,frozen_training_template,True,1.6624229224696385,0.5402874498026325,0.0
M3_F_24_01,9,554,371,26.755651937257625,frozen_outer_geometry,True,3.991467424933852,1.297226913103502,0.0
M3_F_24_01,10,559,224,28.237706975666857,outer_ellipsoid,True,16.895156112645207,5.490925736609692,0.0
M3_F_24_01,10,559,224,28.237706975666857,frozen_training_template,True,3.581902975242668,1.1641184669538671,0.0
M3_F_24_01,10,559,224,28.237706975666857,frozen_outer_geometry,True,3.6212947330224123,1.176920788232284,0.0
M3_F_24_01,11,572,280,28.472371004008384,outer_ellipsoid,True,18.32921845274861,5.956995997143299,0.0
M3_F_24_01,11,572,280,28.472371004008384,frozen_training_template,True,4.562268886886318,1.4827373882380532,0.0
M3_F_24_01,11,572,280,28.472371004008384,frozen_outer_geometry,True,3.197202477660837,1.039090805239772,0.0
M3_F_24_01,12,582,81,27.61018696806353,outer_ellipsoid,True,15.036085156194769,4.8867276757633,0.0
M3_F_24_01,12,582,81,27.61018696806353,frozen_training_template,True,2.5552662755508755,0.8304615395540346,0.0
M3_F_24_01,12,582,81,27.61018696806353,frozen_outer_geometry,True,3.848328709171941,1.2507068304808808,0.0
M3_F_24_01,13,588,137,28.169130643934096,outer_ellipsoid,True,14.522250513596763,4.719731416918948,0.0
M3_F_24_01,13,588,137,28.169130643934096,frozen_training_template,True,3.339058100972839,1.0851938828161727,0.0
M3_F_24_01,13,588,137,28.169130643934096,frozen_outer_geometry,True,3.7390650881549723,1.215196153650366,0.0
M3_F_24_01,14,590,336,27.883536881369903,outer_ellipsoid,True,12.512129754907265,4.066442170344861,0.0
M3_F_24_01,14,590,336,27.883536881369903,frozen_training_template,True,3.4625230776145437,1.1253200002247268,0.0
M3_F_24_01,14,590,336,27.883536881369903,frozen_outer_geometry,True,3.7234688198222456,1.2101273664422298,0.0
M3_F_24_01,15,601,192,28.208998991273514,outer_ellipsoid,True,11.174581134396748,3.6317388686789434,0.0
M3_F_24_01,15,601,192,28.208998991273514,frozen_training_template,True,2.892693296595652,0.940125321393587,0.0
M3_F_24_01,15,601,192,28.208998991273514,frozen_outer_geometry,True,4.410576425480607,1.4334373382811973,0.0
M3_F_24_01,16,607,387,26.466068812533024,outer_ellipsoid,True,8.125300238647029,2.6407225775602843,0.0
M3_F_24_01,16,607,387,26.466068812533024,frozen_training_template,True,1.3416189989091591,0.4360261746454767,0.0
M3_F_24_01,16,607,387,26.466068812533024,frozen_outer_geometry,True,4.194467781980363,1.363202029143618,0.0
M3_F_24_01,17,617,246,28.180216492532296,outer_ellipsoid,True,11.428413477012889,3.714234380029189,0.0
M3_F_24_01,17,617,246,28.180216492532296,frozen_training_template,True,3.7930741262998784,1.2327490910474606,0.0
M3_F_24_01,17,617,246,28.180216492532296,frozen_outer_geometry,True,4.1791031265910865,1.3582085161421031,0.0
M3_F_24_01,18,629,301,27.83028443723517,outer_ellipsoid,True,8.807369492850329,2.862395085176357,0.0
M3_F_24_01,18,629,301,27.83028443723517,frozen_training_template,True,2.9949294440094256,0.9733520693030634,0.0
M3_F_24_01,18,629,301,27.83028443723517,frozen_outer_geometry,True,4.2025668796621085,1.3658342358901854,0.0
M3_F_24_01,19,630,56,26.435968626875116,outer_ellipsoid,True,4.903637527001979,1.5936821962756431,0.0
M3_F_24_01,19,630,56,26.435968626875116,frozen_training_template,True,2.206400119219043,0.717080038746189,0.0
M3_F_24_01,19,630,56,26.435968626875116,frozen_outer_geometry,True,4.913361612839823,1.5968425241729427,0.0
M3_F_24_01,20,634,107,27.558846903685314,outer_ellipsoid,True,10.852353450458404,3.5270148713989813,0.0
M3_F_24_01,20,634,107,27.558846903685314,frozen_training_template,True,3.048063890862019,0.9906207645301561,0.0
M3_F_24_01,20,634,107,27.558846903685314,frozen_outer_geometry,True,4.215385651698805,1.3700003368021116,0.0
M3_F_24_01,21,646,161,27.65863337187866,outer_ellipsoid,True,9.30422887905285,3.0238743856921766,0.0
M3_F_24_01,21,646,161,27.65863337187866,frozen_training_template,True,3.346030263673414,1.0874598356938596,0.0
M3_F_24_01,21,646,161,27.65863337187866,frozen_outer_geometry,True,4.2562840363847485,1.3832923118250433,0.0
M3_F_24_01,22,647,353,26.88122124060429,outer_ellipsoid,True,4.743218340075466,1.5415459605245265,0.0
M3_F_24_01,22,647,353,26.88122124060429,frozen_training_template,True,1.643942524013281,0.5342813203043163,0.0
M3_F_24_01,22,647,353,26.88122124060429,frozen_outer_geometry,True,4.7712196545574805,1.5506463877311811,0.0
M3_F_24_01,23,658,215,27.361685288663686,outer_ellipsoid,True,8.889228090032015,2.888999129260405,0.0
M3_F_24_01,23,658,215,27.361685288663686,frozen_training_template,True,3.3111597205714207,1.0761269091857117,0.0
M3_F_24_01,23,658,215,27.361685288663686,frozen_outer_geometry,True,4.3624812544382765,1.41780640769244,0.0
M3_F_24_01,24,659,399,33.91166649485055,outer_ellipsoid,True,42.55973610669164,13.831914234674782,0.0
M3_F_24_01,24,659,399,33.91166649485055,frozen_training_template,True,11.89331121798264,3.8653261458443584,0.0
M3_F_24_01,24,659,399,33.91166649485055,frozen_outer_geometry,True,5.533005077168916,1.7982266500798978,0.0
M3_F_24_01,25,672,271,27.53859641858014,outer_ellipsoid,True,8.491202495524805,2.7596408110455615,0.0
M3_F_24_01,25,672,271,27.53859641858014,frozen_training_template,True,2.918327802700813,0.9484565358777642,0.0
M3_F_24_01,25,672,271,27.53859641858014,frozen_outer_geometry,True,4.69168069697331,1.5247962265163257,0.0
M3_F_24_01,26,681,82,26.42847341760809,outer_ellipsoid,True,6.427061958971634,2.088795136665781,0.0
M3_F_24_01,26,681,82,26.42847341760809,frozen_training_template,True,2.8430699517472453,0.9239977343178547,0.0
M3_F_24_01,26,681,82,26.42847341760809,frozen_outer_geometry,True,5.082584941398535,1.6518401059545238,0.0
M3_F_24_01,27,682,320,34.64569069098346,outer_ellipsoid,True,34.03889069673999,11.062639476440497,0.0
M3_F_24_01,27,682,320,34.64569069098346,frozen_training_template,True,12.040734935942064,3.913238854181171,0.0
M3_F_24_01,27,682,320,34.64569069098346,frozen_outer_geometry,True,6.603336871657123,2.1460844832885653,0.0
M3_F_24_01,28,690,135,26.386687431939663,outer_ellipsoid,True,9.218551596803168,2.99602926896103,0.0
M3_F_24_01,28,690,135,26.386687431939663,frozen_training_template,True,3.051789967340915,0.9918317393857974,0.0
M3_F_24_01,28,690,135,26.386687431939663,frozen_outer_geometry,True,5.12790501275404,1.666569129145063,0.0
M3_F_24_01,29,699,186,27.80303176194952,outer_ellipsoid,True,9.117579940788175,2.963213480756157,0.0
M3_F_24_01,29,699,186,27.80303176194952,frozen_training_template,True,2.474754648348694,0.8042952607133257,0.0
M3_F_24_01,29,699,186,27.80303176194952,frozen_outer_geometry,True,5.7978053323326755,1.8842867330081197,0.0
M3_F_24_01,30,707,238,34.96394577287215,outer_ellipsoid,True,38.51538429476457,12.517499895798487,0.0
M3_F_24_01,30,707,238,34.96394577287215,frozen_training_template,True,11.854331841469662,3.8526578484776404,0.0
M3_F_24_01,30,707,238,34.96394577287215,frozen_outer_geometry,True,6.784948052809599,2.2051081171631197,0.012345679012345678
M3_F_24_01,31,722,56,27.263107125291995,outer_ellipsoid,True,8.43419392913373,2.7411130269684625,0.0
M3_F_24_01,31,722,56,27.263107125291995,frozen_training_template,True,2.4500961773835517,0.7962812576496543,0.0
M3_F_24_01,31,722,56,27.263107125291995,frozen_outer_geometry,True,7.011267881024188,2.278662061332861,0.0
M3_F_24_01,32,726,109,33.68682440474366,outer_ellipsoid,True,34.41295636131546,11.184210817427525,0.0
M3_F_24_01,32,726,109,33.68682440474366,frozen_training_template,True,8.407111187679078,2.7323111359957006,0.0
M3_F_24_01,32,726,109,33.68682440474366,frozen_outer_geometry,True,7.5110091746737595,2.441077981768972,0.0
