cone_id,method,normalised_mae,correlation,path_shift_voxels,straight_fit_rmse_voxels,quadratic_fit_rmse_voxels
1,local_depth_background,0.3028139652667395,0.4777899031012533,13.087024988832178,0.5297427243981268,0.4577677443495292
1,surface_normal_static,0.2879252432902328,0.5425575350391432,13.087024988832178,0.5297427243981268,0.4577677443495292
1,oracle_fitted_straight_axis,0.20260338725068547,0.8047478298625277,13.087024988832178,0.5297427243981268,0.4577677443495292
1,oracle_fitted_quadratic_axis,0.18800937972776935,0.8593580113284015,13.087024988832178,0.5297427243981268,0.4577677443495292
1,raw_manual_path,0.1694726956838445,0.8687000527037114,13.087024988832178,0.5297427243981268,0.4577677443495292
1,permuted_quadratic_axis,0.26155272569156257,0.5829704857321949,13.087024988832178,0.5297427243981268,0.4577677443495292
2,local_depth_background,0.24446616723567566,0.24107632846501942,9.67918348755496,0.5035869659612786,0.4928773011073841
2,surface_normal_static,0.2590463471772618,0.32463770953739096,9.67918348755496,0.5035869659612786,0.4928773011073841
2,oracle_fitted_straight_axis,0.20198023402681267,0.7380317448100558,9.67918348755496,0.5035869659612786,0.4928773011073841
2,oracle_fitted_quadratic_axis,0.20303918210212799,0.7381922275520962,9.67918348755496,0.5035869659612786,0.4928773011073841
2,raw_manual_path,0.23115705153639296,0.6792826676748472,9.67918348755496,0.5035869659612786,0.4928773011073841
2,permuted_quadratic_axis,0.3700871457202337,-0.3488898365772169,9.67918348755496,0.5035869659612786,0.4928773011073841
3,local_depth_background,0.29121846292410064,-0.11982235019691276,11.183090860460572,0.5180097457373528,0.5129704332228054
3,surface_normal_static,0.3894512866737466,-0.1442863039374216,11.183090860460572,0.5180097457373528,0.5129704332228054
3,oracle_fitted_straight_axis,0.21500563885021345,0.6099517947722877,11.183090860460572,0.5180097457373528,0.5129704332228054
3,oracle_fitted_quadratic_axis,0.21693952364517166,0.6037612687801389,11.183090860460572,0.5180097457373528,0.5129704332228054
3,raw_manual_path,0.21554443960151579,0.6222530999311503,11.183090860460572,0.5180097457373528,0.5129704332228054
3,permuted_quadratic_axis,0.3665549918015338,-0.0562097778878566,11.183090860460572,0.5180097457373528,0.5129704332228054
4,local_depth_background,0.3020678857740099,0.421987014600488,13.773551206787916,0.6786876905491936,0.4808043838965038
4,surface_normal_static,0.3138923772106968,0.3638496289064754,13.773551206787916,0.6786876905491936,0.4808043838965038
4,oracle_fitted_straight_axis,0.1932488309199004,0.7744544586879657,13.773551206787916,0.6786876905491936,0.4808043838965038
4,oracle_fitted_quadratic_axis,0.18727711145341303,0.8018669220319369,13.773551206787916,0.6786876905491936,0.4808043838965038
4,raw_manual_path,0.1836736652471786,0.7713670060086992,13.773551206787916,0.6786876905491936,0.4808043838965038
4,permuted_quadratic_axis,0.3539278324833817,0.2925183490806669,13.773551206787916,0.6786876905491936,0.4808043838965038
5,local_depth_background,0.26205210307464594,0.16364873217972525,11.731038180221331,0.3750051012722703,0.3648281871812891
5,surface_normal_static,0.2757445983119517,0.3758601781925238,11.731038180221331,0.3750051012722703,0.3648281871812891
5,oracle_fitted_straight_axis,0.172516719198671,0.7857963695153316,11.731038180221331,0.3750051012722703,0.3648281871812891
5,oracle_fitted_quadratic_axis,0.1708058101000074,0.7886323898169716,11.731038180221331,0.3750051012722703,0.3648281871812891
5,raw_manual_path,0.19255372968900114,0.7574990923122507,11.731038180221331,0.3750051012722703,0.3648281871812891
5,permuted_quadratic_axis,0.3241828626588919,0.07804854021020541,11.731038180221331,0.3750051012722703,0.3648281871812891
