sample,fold,method,mae_intensity,normalised_mae,correlation,centre_error_voxels_affine,centre_error_voxels_translation,centre_error_voxels_outer_only
1,0,background,9.063053097345133,0.15900093153237074,0.7106101116996368,7.112678673671138,2.8284271247461903,6.4031242374328485
1,0,global_population,8.039235441469305,0.14103921827139132,0.7015065372034407,7.112678673671138,2.8284271247461903,6.4031242374328485
1,0,axisymmetric_population,8.666650236540333,0.15204649537790058,0.7149504373223258,7.112678673671138,2.8284271247461903,6.4031242374328485
1,0,nearest_cone,9.938435601302551,0.1743585193210974,0.599994128557836,7.112678673671138,2.8284271247461903,6.4031242374328485
1,0,local_population,7.571735044991696,0.13283745692967888,0.7316021476209237,7.112678673671138,2.8284271247461903,6.4031242374328485
2,0,background,8.54646017699115,0.1487634495559822,0.7216918404569997,4.923137043983755,3.605551275463989,5.0990195135927845
2,0,global_population,10.158075612469077,0.1768159375538574,0.5067870661432715,4.923137043983755,3.605551275463989,5.0990195135927845
2,0,axisymmetric_population,9.004788840318072,0.15674132010997566,0.612079368669325,4.923137043983755,3.605551275463989,5.0990195135927845
2,0,nearest_cone,10.860714839369802,0.18904638536762117,0.5049774686668372,4.923137043983755,3.605551275463989,5.0990195135927845
2,0,local_population,9.804285345069284,0.1706577083562979,0.5376807803249466,4.923137043983755,3.605551275463989,5.0990195135927845
3,0,background,8.43547197640118,0.14943263022854175,0.7209690910675708,3.3543208750667244,2.0,3.0
3,0,global_population,10.161878881697593,0.1800155692063347,0.5831748578799959,3.3543208750667244,2.0,3.0
3,0,axisymmetric_population,8.473568301435249,0.15010749869681578,0.6550245631708708,3.3543208750667244,2.0,3.0
3,0,nearest_cone,11.883145899168362,0.2105074561411579,0.5346490643456586,3.3543208750667244,2.0,3.0
3,0,local_population,10.00474273736484,0.17723193511718055,0.5975373737678097,3.3543208750667244,2.0,3.0
5,0,background,8.686946902654867,0.17033229220891896,0.7256903180461759,6.748779908346617,2.23606797749979,5.656854249492381
5,0,global_population,9.740256285745879,0.19098541736756625,0.573251126545246,6.748779908346617,2.23606797749979,5.656854249492381
5,0,axisymmetric_population,8.581945294578665,0.16827343714860127,0.7025029331133773,6.748779908346617,2.23606797749979,5.656854249492381
5,0,nearest_cone,10.424666544299276,0.20440522635880934,0.533017861249878,6.748779908346617,2.23606797749979,5.656854249492381
5,0,local_population,10.15419114844046,0.19910178722432276,0.5570966237643632,6.748779908346617,2.23606797749979,5.656854249492381
6,0,background,9.021755162241888,0.16706954004151645,0.7193793479896826,4.6398898191669975,2.23606797749979,4.47213595499958
6,0,global_population,11.129720081589825,0.2061059274368486,0.4615944051592989,4.6398898191669975,2.23606797749979,4.47213595499958
6,0,axisymmetric_population,9.857219343216505,0.1825410989484538,0.5699227427145427,4.6398898191669975,2.23606797749979,4.47213595499958
6,0,nearest_cone,11.36951087780944,0.21054649773721185,0.4948604871843576,4.6398898191669975,2.23606797749979,4.47213595499958
6,0,local_population,10.708061615104963,0.19829743731675858,0.5035392565540456,4.6398898191669975,2.23606797749979,4.47213595499958
8,0,background,9.029867256637168,0.17705622071837585,0.6790606572620872,3.8468430207957387,2.23606797749979,4.0
8,0,global_population,11.411953376107126,0.223763791688375,0.48435385669683184,3.8468430207957387,2.23606797749979,4.0
8,0,axisymmetric_population,9.441022860896894,0.18511809531170378,0.5829939354864984,3.8468430207957387,2.23606797749979,4.0
8,0,nearest_cone,11.146662091504536,0.2185620017942066,0.5165690882865175,3.8468430207957387,2.23606797749979,4.0
8,0,local_population,10.804468775542727,0.21185232893221034,0.5207650190666517,3.8468430207957387,2.23606797749979,4.0
12,0,background,7.534660766961652,0.14489732244157022,0.7481464585073103,1.2212181370385295,1.4142135623730951,2.23606797749979
12,0,global_population,6.113370412739684,0.11756481562960931,0.8448973507505704,1.2212181370385295,1.4142135623730951,2.23606797749979
12,0,axisymmetric_population,6.395336414215003,0.1229872387349039,0.812646017213087,1.2212181370385295,1.4142135623730951,2.23606797749979
12,0,nearest_cone,6.469127645443596,0.1244063008739153,0.8197615155967978,1.2212181370385295,1.4142135623730951,2.23606797749979
12,0,local_population,5.208452620275629,0.10016255038991595,0.8850364433014082,1.2212181370385295,1.4142135623730951,2.23606797749979
