specimen,lens_id,z,x,radius_voxels,method,target_valid,mae_voxels,mae_um,nonpositive_thickness_fraction
RED3_25_F_37,0,111,269,26.28308044680925,outer_ellipsoid,True,14.586525951389634,4.740620934201631,0.0
RED3_25_F_37,0,111,269,26.28308044680925,frozen_training_template,True,1.9862942518244373,0.6455456318429421,0.0
RED3_25_F_37,0,111,269,26.28308044680925,frozen_outer_geometry,True,3.759520317656622,1.2218441032384022,0.0
RED3_25_F_37,1,117,73,33.04835849078167,outer_ellipsoid,True,37.36885898597138,12.1448791704407,0.0
RED3_25_F_37,1,117,73,33.04835849078167,frozen_training_template,True,8.72585154845538,2.8359017532479984,0.0
RED3_25_F_37,1,117,73,33.04835849078167,frozen_outer_geometry,True,6.035690353314453,1.9615993648271972,0.0
RED3_25_F_37,2,118,388,25.586514249156522,outer_ellipsoid,True,1.937773187711087,0.6297762860061034,0.0
RED3_25_F_37,2,118,388,25.586514249156522,frozen_training_template,True,3.0343686174710256,0.9861698006780834,0.0
RED3_25_F_37,2,118,388,25.586514249156522,frozen_outer_geometry,True,4.625982005327927,1.5034441517315764,0.0
RED3_25_F_37,3,126,189,25.90837781327577,outer_ellipsoid,True,7.685358380371636,2.4977414736207817,0.0
RED3_25_F_37,3,126,189,25.90837781327577,frozen_training_template,True,2.1572005042221236,0.7010901638721903,0.0
RED3_25_F_37,3,126,189,25.90837781327577,frozen_outer_geometry,True,4.439644539660768,1.4428844753897496,0.0
RED3_25_F_37,4,134,313,27.22045367525404,outer_ellipsoid,True,13.440538297006105,4.368174946526985,0.0
RED3_25_F_37,4,134,313,27.22045367525404,frozen_training_template,True,2.601227735072977,0.8453990138987175,0.0
RED3_25_F_37,4,134,313,27.22045367525404,frozen_outer_geometry,True,3.5897989563877646,1.1666846608260235,0.0
RED3_25_F_37,5,136,111,25.811818998280614,outer_ellipsoid,True,12.95831426664098,4.211452136658318,0.0
RED3_25_F_37,5,136,111,25.811818998280614,frozen_training_template,True,4.2178974812916445,1.3708166814197846,0.0
RED3_25_F_37,5,136,111,25.811818998280614,frozen_outer_geometry,True,4.065501053929881,1.3212878425272114,0.0
RED3_25_F_37,6,152,37,33.1862624623469,outer_ellipsoid,True,40.91906712826687,13.298696816686732,0.0
RED3_25_F_37,6,152,37,33.1862624623469,frozen_training_template,True,9.658368042181202,3.1389696137088907,0.0
RED3_25_F_37,6,152,37,33.1862624623469,frozen_outer_geometry,True,4.999001705054555,1.6246755541427305,0.0
RED3_25_F_37,7,152,234,26.98608805804985,outer_ellipsoid,True,13.610624528129465,4.423452971642076,0.0
RED3_25_F_37,7,152,234,26.98608805804985,frozen_training_template,True,2.6177553090406813,0.8507704754382215,0.0
RED3_25_F_37,7,152,234,26.98608805804985,frozen_outer_geometry,True,3.7075892985604764,1.2049665220321548,0.0
RED3_25_F_37,8,158,357,27.168699661332447,outer_ellipsoid,True,7.488851829294978,2.433876844520868,0.0
RED3_25_F_37,8,158,357,27.168699661332447,frozen_training_template,True,2.9033506176085635,0.9435889507227831,0.0
RED3_25_F_37,8,158,357,27.168699661332447,frozen_outer_geometry,True,4.206709445823128,1.3671805698925166,0.0
RED3_25_F_37,9,164,154,26.9889608239221,outer_ellipsoid,True,10.962131789499427,3.562692831587314,0.0
RED3_25_F_37,9,164,154,26.9889608239221,frozen_training_template,True,3.0325638889913598,0.985583263922192,0.0
RED3_25_F_37,9,164,154,26.9889608239221,frozen_outer_geometry,True,4.13227858908868,1.3429905414538212,0.0
RED3_25_F_37,10,173,75,25.633831560498162,outer_ellipsoid,True,10.408321486350106,3.3827044830637845,0.0
RED3_25_F_37,10,173,75,25.633831560498162,frozen_training_template,True,4.0356492944778,1.311586020705285,0.0
RED3_25_F_37,10,173,75,25.633831560498162,frozen_outer_geometry,True,4.0505682012942925,1.3164346654206451,0.0
RED3_25_F_37,11,177,277,27.288929402525554,outer_ellipsoid,True,12.072966110034502,3.9237139857612133,0.0
RED3_25_F_37,11,177,277,27.288929402525554,frozen_training_template,True,3.9493845112615276,1.2835499661599965,0.0
RED3_25_F_37,11,177,277,27.288929402525554,frozen_outer_geometry,True,3.8059483859622962,1.2369332254377463,0.0
RED3_25_F_37,12,182,404,27.688963816282985,outer_ellipsoid,True,11.094637100371552,3.6057570576207545,0.0
RED3_25_F_37,12,182,404,27.688963816282985,frozen_training_template,True,4.160403426779428,1.3521311137033143,0.0
RED3_25_F_37,12,182,404,27.688963816282985,frozen_outer_geometry,True,4.391689310116819,1.427299025787966,0.0
RED3_25_F_37,13,194,200,27.23878630385228,outer_ellipsoid,True,12.080768680742793,3.9262498212414076,0.0
RED3_25_F_37,13,194,200,27.23878630385228,frozen_training_template,True,5.436765643471226,1.7669488341281485,0.0
RED3_25_F_37,13,194,200,27.23878630385228,frozen_outer_geometry,True,3.668276168802888,1.1921897548609388,0.0
RED3_25_F_37,14,199,319,26.74746463381849,outer_ellipsoid,True,6.773126329492455,2.201266057085048,0.0
RED3_25_F_37,14,199,319,26.74746463381849,frozen_training_template,True,4.141245880055922,1.3459049110181747,0.0
RED3_25_F_37,14,199,319,26.74746463381849,frozen_outer_geometry,True,4.326087607091571,1.4059784723047606,0.0
RED3_25_F_37,15,201,116,26.19436392645265,outer_ellipsoid,True,9.393498879052935,3.052887135692204,0.0
RED3_25_F_37,15,201,116,26.19436392645265,frozen_training_template,True,3.7526775594199164,1.219620206811473,0.0
