specimen,lens_id,z,x,radius_voxels,method,target_valid,mae_voxels,mae_um,nonpositive_thickness_fraction
M3_F_35_03,20,958,245,20.777959859730114,outer_ellipsoid,False,,,0.0
M3_F_35_03,20,958,245,20.777959859730114,frozen_training_template,False,,,0.0
M3_F_35_03,20,958,245,20.777959859730114,frozen_outer_geometry,False,,,0.0
M3_F_35_03,21,958,396,19.282092512178078,outer_ellipsoid,False,,,0.0
M3_F_35_03,21,958,396,19.282092512178078,frozen_training_template,False,,,0.0
M3_F_35_03,21,958,396,19.282092512178078,frozen_outer_geometry,False,,,0.0
M3_F_35_03,22,960,170,20.609817453613548,outer_ellipsoid,False,,,0.0
M3_F_35_03,22,960,170,20.609817453613548,frozen_training_template,False,,,0.0
M3_F_35_03,22,960,170,20.609817453613548,frozen_outer_geometry,False,,,0.0
M3_F_35_03,23,967,283,19.627521923357747,outer_ellipsoid,False,,,0.0
M3_F_35_03,23,967,283,19.627521923357747,frozen_training_template,False,,,0.0
M3_F_35_03,23,967,283,19.627521923357747,frozen_outer_geometry,False,,,0.0
M3_F_35_03,24,970,129,20.340407066388895,outer_ellipsoid,False,,,0.0
M3_F_35_03,24,970,129,20.340407066388895,frozen_training_template,False,,,0.0
M3_F_35_03,24,970,129,20.340407066388895,frozen_outer_geometry,False,,,0.0
M3_F_35_03,25,973,322,19.704044155551642,outer_ellipsoid,False,,,0.0
M3_F_35_03,25,973,322,19.704044155551642,frozen_training_template,False,,,0.0
M3_F_35_03,25,973,322,19.704044155551642,frozen_outer_geometry,False,,,0.0
M3_F_35_03,26,974,207,19.65283231730956,outer_ellipsoid,False,,,0.0
M3_F_35_03,26,974,207,19.65283231730956,frozen_training_template,False,,,0.0
M3_F_35_03,26,974,207,19.65283231730956,frozen_outer_geometry,False,,,0.0
M3_F_35_03,27,976,88,25.151486870037346,outer_ellipsoid,False,,,0.0
M3_F_35_03,27,976,88,25.151486870037346,frozen_training_template,False,,,0.0
M3_F_35_03,27,976,88,25.151486870037346,frozen_outer_geometry,False,,,0.0
M3_F_35_03,28,976,361,22.805636806967154,outer_ellipsoid,False,,,0.0
M3_F_35_03,28,976,361,22.805636806967154,frozen_training_template,False,,,0.0
M3_F_35_03,28,976,361,22.805636806967154,frozen_outer_geometry,False,,,0.0
M3_F_35_03,29,983,245,20.385586249417337,outer_ellipsoid,False,,,0.0
M3_F_35_03,29,983,245,20.385586249417337,frozen_training_template,False,,,0.0
M3_F_35_03,29,983,245,20.385586249417337,frozen_outer_geometry,False,,,0.0
M3_F_35_03,30,985,166,20.67790370799426,outer_ellipsoid,False,,,0.0
M3_F_35_03,30,985,166,20.67790370799426,frozen_training_template,False,,,0.0
M3_F_35_03,30,985,166,20.67790370799426,frozen_outer_geometry,False,,,0.0
M3_F_35_03,31,988,285,22.577822185373186,outer_ellipsoid,False,,,0.0
M3_F_35_03,31,988,285,22.577822185373186,frozen_training_template,False,,,0.0
M3_F_35_03,31,988,285,22.577822185373186,frozen_outer_geometry,False,,,0.0
M3_F_35_03,32,995,205,22.814675179675135,outer_ellipsoid,False,,,0.0
M3_F_35_03,32,995,205,22.814675179675135,frozen_training_template,False,,,0.0
M3_F_35_03,32,995,205,22.814675179675135,frozen_outer_geometry,False,,,0.0
