sample,fold,method,mae_intensity,normalised_mae,correlation,centre_error_voxels_affine,centre_error_voxels_translation,centre_error_voxels_outer_only
34,0,global_population,15.52024407478917,0.15068198130863272,0.7304128210092142,1.4593169795134633,1.6770509831248424,7.280109889280518
34,0,axisymmetric_population,18.53878707649518,0.1799882240436425,0.530768059607389,1.4593169795134633,1.6770509831248424,7.280109889280518
34,0,nearest_cone,20.33100539654718,0.19738840190822504,0.5706793156863813,1.4593169795134633,1.6770509831248424,7.280109889280518
34,0,local_population,17.438749801510202,0.16930825050009904,0.6554689859966751,1.4593169795134633,1.6770509831248424,7.280109889280518
35,0,background,23.627765486725664,0.23521916860851874,-0.22420302454722146,0.6019855876986876,0.9013878188659973,5.385164807134504
35,0,global_population,15.802543981967837,0.15731751102008826,0.6898797646833664,0.6019855876986876,0.9013878188659973,5.385164807134504
35,0,axisymmetric_population,19.608675840746056,0.19520832096312685,0.4147184158231996,0.6019855876986876,0.9013878188659973,5.385164807134504
35,0,nearest_cone,19.378798971709877,0.19291985039034257,0.5510135360376828,0.6019855876986876,0.9013878188659973,5.385164807134504
35,0,local_population,15.044305188562053,0.1497690909762278,0.7374953543955621,0.6019855876986876,0.9013878188659973,5.385164807134504
41,0,background,23.950774336283185,0.230295907079646,-0.17729080261099114,0.46108979625514485,0.75,5.852349955359813
41,0,global_population,16.520865720944737,0.15885447808600708,0.684606944806403,0.46108979625514485,0.75,5.852349955359813
41,0,axisymmetric_population,19.72535561586994,0.18966688092182635,0.4323826953333168,0.46108979625514485,0.75,5.852349955359813
41,0,nearest_cone,14.816710453355189,0.1424683697437999,0.7882854183900736,0.46108979625514485,0.75,5.852349955359813
41,0,local_population,12.766448841717953,0.12275431578574955,0.8446684030263283,0.46108979625514485,0.75,5.852349955359813
42,0,background,23.394727138643066,0.22494929941002947,-0.1833443361652633,0.23625796250860126,0.9013878188659973,6.324555320336759
42,0,global_population,14.84246388170251,0.14271599886252415,0.7496569263553449,0.23625796250860126,0.9013878188659973,6.324555320336759
42,0,axisymmetric_population,18.64156277845674,0.17924579594669943,0.48335445648309344,0.23625796250860126,0.9013878188659973,6.324555320336759
42,0,nearest_cone,16.49008204180098,0.15855848117116328,0.7328538282897255,0.23625796250860126,0.9013878188659973,6.324555320336759
42,0,local_population,13.090632395910976,0.12587146534529786,0.8304744223970524,0.23625796250860126,0.9013878188659973,6.324555320336759
43,0,background,24.279314159292035,0.23572149669215567,-0.17717292590372338,0.9615742784361947,0.5590169943749475,6.708203932499369
43,0,global_population,20.48834871768912,0.19891600696785555,0.4780527175393175,0.9615742784361947,0.5590169943749475,6.708203932499369
43,0,axisymmetric_population,21.015626470802204,0.20403520845439033,0.3772146197941967,0.9615742784361947,0.5590169943749475,6.708203932499369
43,0,nearest_cone,23.67842233544026,0.22988759548971127,0.3576269852970946,0.9615742784361947,0.5590169943749475,6.708203932499369
43,0,local_population,19.14515132853958,0.1858752556168891,0.5526302004028466,0.9615742784361947,0.5590169943749475,6.708203932499369
49,0,background,24.26825221238938,0.2197216135119006,-0.16621844035887604,1.519979432535181,2.9261749776799113,6.500000000000014
49,0,global_population,16.646083530256725,0.15071148510870758,0.6960376132609603,1.519979432535181,2.9261749776799113,6.500000000000014
49,0,axisymmetric_population,20.1516105140119,0.18245007255782647,0.44317857368832,1.519979432535181,2.9261749776799113,6.500000000000014
49,0,nearest_cone,15.58654497937031,0.14111856024780747,0.7729854267943483,1.519979432535181,2.9261749776799113,6.500000000000014
49,0,local_population,12.989511457739386,0.11760535498179636,0.8510917726242565,1.519979432535181,2.9261749776799113,6.500000000000014
23,1,background,23.164085545722713,0.22391576167929197,-0.16683307593836338,1.9213804469588744,3.354101966249691,5.0
23,1,global_population,17.3074583876001,0.16730264270275622,0.6544625346812148,1.9213804469588744,3.354101966249691,5.0
23,1,axisymmetric_population,20.84572613208025,0.20150532752131742,0.33835468996084817,1.9213804469588744,3.354101966249691,5.0
23,1,nearest_cone,20.079846117082937,0.1941019440994004,0.615212152885401,1.9213804469588744,3.354101966249691,5.0
23,1,local_population,17.8367827032478,0.17241935914207665,0.6448578429300771,1.9213804469588744,3.354101966249691,5.0
24,1,background,23.474188790560472,0.22356370276724258,-0.12948038316490806,2.480693400048948,4.116363011742833,5.294126724756189
24,1,global_population,18.786808663279775,0.1789219872693312,0.6013457493476553,2.480693400048948,4.116363011742833,5.294126724756189
24,1,axisymmetric_population,22.191535409577156,0.2113479562816872,0.25580693183473596,2.480693400048948,4.116363011742833,5.294126724756189
24,1,nearest_cone,20.975910162466743,0.19977057297587375,0.5458233102904478,2.480693400048948,4.116363011742833,5.294126724756189
24,1,local_population,19.149942493481333,0.18238040469982222,0.5899426629835324,2.480693400048948,4.116363011742833,5.294126724756189
30,1,background,25.21570796460177,0.23133677031744743,-0.18359629903116625,2.643980808763137,3.500000000000014,8.48528137423857
30,1,global_population,19.1681557962995,0.17585464033302295,0.5579380825354522,2.643980808763137,3.500000000000014,8.48528137423857
30,1,axisymmetric_population,21.688558273038737,0.19897759883521776,0.38989878707230713,2.643980808763137,3.500000000000014,8.48528137423857
30,1,nearest_cone,21.320186999287067,0.19559804586501897,0.5251071778556873,2.643980808763137,3.500000000000014,8.48528137423857
30,1,local_population,19.42273826113309,0.17819025927645038,0.5659689097335667,2.643980808763137,3.500000000000014,8.48528137423857
31,1,background,24.400073746312685,0.23018937496521402,-0.14070636509604492,1.1163405785770888,2.4776781245530946,6.128258770283405
31,1,global_population,16.477887521265036,0.15545176906853808,0.7169970621209371,1.1163405785770888,2.4776781245530946,6.128258770283405
31,1,axisymmetric_population,20.434379661029592,0.1927771666134867,0.44792789364320346,1.1163405785770888,2.4776781245530946,6.128258770283405
31,1,nearest_cone,17.881734153500386,0.16869560522170174,0.6569955580083068,1.1163405785770888,2.4776781245530946,6.128258770283405
31,1,local_population,16.215190702259797,0.15297349719113015,0.7091628677624925,1.1163405785770888,2.4776781245530946,6.128258770283405
32,1,background,23.751106194690266,0.228376021102791,-0.09561307658168516,2.1997350480963074,3.354101966249691,5.0
32,1,global_population,17.315420956967134,0.16649443227853014,0.6279674833137883,2.1997350480963074,3.354101966249691,5.0
32,1,axisymmetric_population,22.13326992282853,0.21281990310412047,0.24810494878307857,2.1997350480963074,3.354101966249691,5.0
32,1,nearest_cone,22.811886008542164,0.21934505777444388,0.46605677041001936,2.1997350480963074,3.354101966249691,5.0
32,1,local_population,19.75341845658812,0.1899367159287319,0.5394912936879214,2.1997350480963074,3.354101966249691,5.0
38,1,background,23.273230088495577,0.22940591511577701,-0.19342059542083667,2.1453370137378,1.4999999999999858,6.082762530298219
38,1,global_population,18.069310233140143,0.17811050008023802,0.5588318803519472,2.1453370137378,1.4999999999999858,6.082762530298219
38,1,axisymmetric_population,20.463430006885524,0.20170951214278487,0.35972725636221736,2.1453370137378,1.4999999999999858,6.082762530298219
38,1,nearest_cone,19.739894813395086,0.19457757332079928,0.5672701890268592,2.1453370137378,1.4999999999999858,6.082762530298219
38,1,local_population,17.667785002940914,0.17415263679586906,0.5947981656653222,2.1453370137378,1.4999999999999858,6.082762530298219
39,1,background,22.957964601769913,0.220749659632403,-0.21230525891876917,1.3819001008502978,0.4999999999999858,6.324555320336759
39,1,global_population,13.693227090390822,0.13166564509991174,0.7964984769518284,1.3819001008502978,0.4999999999999858,6.324555320336759
39,1,axisymmetric_population,17.631969319057095,0.16953816652939516,0.5521174935397951,1.3819001008502978,0.4999999999999858,6.324555320336759
39,1,nearest_cone,19.86848267916911,0.19104310268431834,0.543797734816509,1.3819001008502978,0.4999999999999858,6.324555320336759
39,1,local_population,13.31961518823267,0.12807322296377566,0.8155317158576602,1.3819001008502978,0.4999999999999858,6.324555320336759
40,1,background,24.553466076696164,0.2264035599510942,-0.127161786383018,0.6903704022514624,1.8027756377319946,6.40312423743284
40,1,global_population,15.351687951248074,0.14155544445595275,0.7748448512276704,0.6903704022514624,1.8027756377319946,6.40312423743284
40,1,axisymmetric_population,20.165535963581263,0.18594316241199876,0.4455621196415256,0.6903704022514624,1.8027756377319946,6.40312423743284
40,1,nearest_cone,18.906420877468005,0.17433306479915175,0.6140116177054245,0.6903704022514624,1.8027756377319946,6.40312423743284
40,1,local_population,15.30228295810302,0.14109988896360556,0.7705458196672915,0.6903704022514624,1.8027756377319946,6.40312423743284
46,1,background,24.73635693215339,0.23118090590797563,-0.16706768941418385,1.4870923912630982,1.1180339887498885,7.280109889280518
46,1,global_population,17.690190245941857,0.1653288808031949,0.6302098955589093,1.4870923912630982,1.1180339887498885,7.280109889280518
46,1,axisymmetric_population,20.764238108605845,0.19405830008042846,0.41040658975055305,1.4870923912630982,1.1180339887498885,7.280109889280518
46,1,nearest_cone,17.545201309943614,0.16397384401816462,0.7001141330047895,1.4870923912630982,1.1180339887498885,7.280109889280518
46,1,local_population,16.997850044708635,0.158858411632791,0.6877835859939403,1.4870923912630982,1.1180339887498885,7.280109889280518
47,1,background,24.108407079646017,0.22531221569762633,-0.13562838402409075,1.3301025132975333,0.7071067811865375,5.852349955359813
47,1,global_population,17.0763547993092,0.15959210092812337,0.6769550255911081,1.3301025132975333,0.7071067811865375,5.852349955359813
47,1,axisymmetric_population,20.563827289095357,0.19218530176724632,0.43007221852335054,1.3301025132975333,0.7071067811865375,5.852349955359813
47,1,nearest_cone,20.008977562791628,0.18699979030646383,0.6013140059784131,1.3301025132975333,0.7071067811865375,5.852349955359813
47,1,local_population,17.217842901004452,0.16091441963555564,0.6914505342489912,1.3301025132975333,0.7071067811865375,5.852349955359813
48,1,background,23.789454277286136,0.22656623121224892,-0.16757806040803033,1.333659200278739,1.0,7.4330343736592575
48,1,global_population,17.771016588111923,0.16924777702963736,0.6025115407525153,1.333659200278739,1.0,7.4330343736592575
48,1,axisymmetric_population,18.557319009962548,0.17673637152345284,0.5262823671423295,1.333659200278739,1.0,7.4330343736592575
48,1,nearest_cone,21.4384189834335,0.20417541888984286,0.48577960027140277,1.333659200278739,1.0,7.4330343736592575
48,1,local_population,17.040834252526647,0.16229365954787284,0.664277440298415,1.333659200278739,1.0,7.4330343736592575
54,1,background,24.68768436578171,0.2363588737748369,-0.22503318403997238,2.2456101129384405,1.9999999999999858,6.020797289396148
54,1,global_population,17.3165867857816,0.16578828899743037,0.6541963630037819,2.2456101129384405,1.9999999999999858,6.020797289396148
54,1,axisymmetric_population,20.311481380999044,0.19446128655815267,0.425564574408741,2.2456101129384405,1.9999999999999858,6.020797289396148
54,1,nearest_cone,20.243502233804737,0.19381045700148147,0.5858886173092329,2.2456101129384405,1.9999999999999858,6.020797289396148
54,1,local_population,16.887350405636383,0.16167879756473322,0.6940912202820674,2.2456101129384405,1.9999999999999858,6.020797289396148
59,1,background,23.300884955752213,0.2377641322015532,-0.26286445513244916,0.8713464232108769,1.0630145812734553,7.034202158027586
59,1,global_population,15.878868983316886,0.16202927533996822,0.6847482824596216,0.8713464232108769,1.0630145812734553,7.034202158027586
59,1,axisymmetric_population,17.531172036278747,0.17888951057427294,0.56277452380955,0.8713464232108769,1.0630145812734553,7.034202158027586
59,1,nearest_cone,18.83647199884181,0.1922088979473654,0.5818876704467091,0.8713464232108769,1.0630145812734553,7.034202158027586
59,1,local_population,15.776300101528944,0.1609826540972341,0.6892774581379922,0.8713464232108769,1.0630145812734553,7.034202158027586
0,2,background,24.426806784660766,0.2371534639287453,-0.18318314265137048,2.697647036401639,3.1622776601683795,4.242640687119285
0,2,global_population,24.456234284506994,0.2374391678107475,0.2520057865451804,2.697647036401639,3.1622776601683795,4.242640687119285
0,2,axisymmetric_population,24.05845035619182,0.23357718792419244,0.14886964789758425,2.697647036401639,3.1622776601683795,4.242640687119285
0,2,nearest_cone,25.255539511474925,0.24519941273276627,0.30333968697201324,2.697647036401639,3.1622776601683795,4.242640687119285
0,2,local_population,24.910719268116917,0.2418516433797759,0.25346797874422333,2.697647036401639,3.1622776601683795,4.242640687119285
1,2,background,24.97584808259587,0.2270531643872352,-0.008856305591206847,2.759539084707946,2.850438562747845,4.257346591481601
1,2,global_population,25.58586575114694,0.23259877955588126,0.20951103353262338,2.759539084707946,2.850438562747845,4.257346591481601
1,2,axisymmetric_population,24.955612232768452,0.22686920211607683,0.14713933120899045,2.759539084707946,2.850438562747845,4.257346591481601
1,2,nearest_cone,28.63352475663503,0.2603047705148639,0.15210745016787336,2.759539084707946,2.850438562747845,4.257346591481601
1,2,local_population,25.89967568775135,0.23545159716137593,0.20991251234247674,2.759539084707946,2.850438562747845,4.257346591481601
2,2,background,25.45741150442478,0.23473869529206845,-0.16545478508763548,3.3939649503881903,3.0,3.605551275463989
2,2,global_population,23.746698433587955,0.21896448532584598,0.28003994439953883,3.3939649503881903,3.0,3.605551275463989
2,2,axisymmetric_population,24.393993410363333,0.22493308815457236,0.15936438296543062,3.3939649503881903,3.0,3.605551275463989
2,2,nearest_cone,26.808145821156263,0.24719359908857821,0.18843362006178518,3.3939649503881903,3.0,3.605551275463989
2,2,local_population,24.2596292392185,0.2236941377521304,0.2782322635303952,3.3939649503881903,3.0,3.605551275463989
3,2,background,23.929019174041297,0.22156499235223423,-0.052822420923900396,4.178975865435485,3.1622776601683795,3.1622776601683795
3,2,global_population,24.404710061292686,0.2259695376045619,0.19787820692577818,4.178975865435485,3.1622776601683795,3.1622776601683795
3,2,axisymmetric_population,24.27351952227812,0.22475481039146408,0.10721326611327676,4.178975865435485,3.1622776601683795,3.1622776601683795
3,2,nearest_cone,28.265395325202075,0.2617166233815007,0.09069634406694338,4.178975865435485,3.1622776601683795,3.1622776601683795
3,2,local_population,25.274589974702728,0.2340239812472475,0.17010733870248246,4.178975865435485,3.1622776601683795,3.1622776601683795
4,2,background,23.386246312684367,0.23386246312684367,-0.08859010524144735,3.321666962529954,4.123105625617661,3.605551275463989
4,2,global_population,20.76859620267416,0.2076859620267416,0.4297671396109135,3.321666962529954,4.123105625617661,3.605551275463989
4,2,axisymmetric_population,22.47131156463012,0.2247131156463012,0.23828007964454184,3.321666962529954,4.123105625617661,3.605551275463989
4,2,nearest_cone,24.983420136364867,0.24983420136364867,0.2977351165744877,3.321666962529954,4.123105625617661,3.605551275463989
4,2,local_population,22.493719580798828,0.2249371958079883,0.35839078173067845,3.321666962529954,4.123105625617661,3.605551275463989
5,2,background,21.40283923303835,0.21190929933701336,-0.11191050153964846,2.0137087710555295,5.0,6.708203932499369
5,2,global_population,17.33003346238756,0.17158448972660953,0.62425849740715,2.0137087710555295,5.0,6.708203932499369
5,2,axisymmetric_population,19.69761542789997,0.19502589532574227,0.3492946997604934,2.0137087710555295,5.0,6.708203932499369
5,2,nearest_cone,20.804599975744036,0.20598613837370333,0.5293607146644601,2.0137087710555295,5.0,6.708203932499369
5,2,local_population,18.130722727078723,0.17951210620870023,0.6044864180251094,2.0137087710555295,5.0,6.708203932499369
6,2,background,25.42791297935103,0.23988597150331162,-0.13726935608387703,0.8160688019967702,2.0,7.211102550927978
6,2,global_population,20.491360737520115,0.193314723938869,0.5222353990842794,0.8160688019967702,2.0,7.211102550927978
6,2,axisymmetric_population,20.66559527090007,0.19495844595188747,0.4611062436314717,0.8160688019967702,2.0,7.211102550927978
6,2,nearest_cone,24.888796794967078,0.23479996976384035,0.2944136188044322,0.8160688019967702,2.0,7.211102550927978
6,2,local_population,22.281887256262756,0.21020648354964863,0.44189591303132614,0.8160688019967702,2.0,7.211102550927978
7,2,background,24.613753687315633,0.23896848240112264,-0.16877963249208278,1.1598443608979279,2.8284271247461903,5.656854249492381
7,2,global_population,18.449152905791358,0.17911798937661513,0.5979341895319582,1.1598443608979279,2.8284271247461903,5.656854249492381
7,2,axisymmetric_population,21.348422246794545,0.20726623540577227,0.3528820788433284,1.1598443608979279,2.8284271247461903,5.656854249492381
7,2,nearest_cone,23.33496583276298,0.22655306633750466,0.4731664254629655,1.1598443608979279,2.8284271247461903,5.656854249492381
7,2,local_population,19.57660308956673,0.19006410766569642,0.5575937922257681,1.1598443608979279,2.8284271247461903,5.656854249492381
8,2,background,23.937131268436577,0.24178920473168258,-0.12512216089381933,1.217600175500877,3.605551275463989,6.4031242374328485
8,2,global_population,17.752044687062224,0.17931358269759823,0.6327291271430692,1.217600175500877,3.605551275463989,6.4031242374328485
8,2,axisymmetric_population,21.173888531266137,0.21387766193198118,0.3544793735480619,1.217600175500877,3.605551275463989,6.4031242374328485
8,2,nearest_cone,20.76061389250419,0.20970317063135543,0.5525555093674136,1.217600175500877,3.605551275463989,6.4031242374328485
8,2,local_population,20.08605226606289,0.20288941682891806,0.5453166773298701,1.217600175500877,3.605551275463989,6.4031242374328485
9,2,background,24.28595132743363,0.22393684949224224,-0.12566108872487822,1.9500599217788521,3.605551275463989,5.0
9,2,global_population,17.040423271643288,0.15712700112165345,0.6958612288567708,1.9500599217788521,3.605551275463989,5.0
9,2,axisymmetric_population,21.60323395593526,0.19919994426865187,0.37215745751429596,1.9500599217788521,3.605551275463989,5.0
9,2,nearest_cone,19.74627794996679,0.1820772517286014,0.6363619380394746,1.9500599217788521,3.605551275463989,5.0
9,2,local_population,19.840676004862022,0.1829476810037995,0.5537672968775809,1.9500599217788521,3.605551275463989,5.0
12,2,background,24.334255162241888,0.23175481106897036,-0.1776754078820469,1.1886942980631106,3.1622776601683826,7.071067811865478
12,2,global_population,15.103000643295635,0.14383810136472033,0.7618492628166802,1.1886942980631106,3.1622776601683826,7.071067811865478
12,2,axisymmetric_population,19.80864587256191,0.18865377021487534,0.47531649047647434,1.1886942980631106,3.1622776601683826,7.071067811865478
12,2,nearest_cone,17.04325194951393,0.162316685233466,0.7157697233334815,1.1886942980631106,3.1622776601683826,7.071067811865478
12,2,local_population,15.161967023582559,0.1443996859388815,0.7668155543772838,1.1886942980631106,3.1622776601683826,7.071067811865478
13,2,background,25.472529498525073,0.2358567546159729,-0.16922620384491052,0.754842751197287,2.0,7.211102550927978
13,2,global_population,16.63926577732029,0.1540672757159286,0.7173081856803606,0.754842751197287,2.0,7.211102550927978
13,2,axisymmetric_population,19.54045008428688,0.18093009337302668,0.5422359893704114,0.754842751197287,2.0,7.211102550927978
13,2,nearest_cone,19.77783499186943,0.1831281017765688,0.6603795746450105,0.754842751197287,2.0,7.211102550927978
13,2,local_population,18.04615742689277,0.16709405024900711,0.673316218924856,0.754842751197287,2.0,7.211102550927978
44,3,background,23.344948377581122,0.22447065747674155,-0.21444792685425068,0.8255162458714327,1.0,5.852349955359813
44,3,global_population,13.697145596041475,0.13170332303886034,0.7905171776244163,0.8255162458714327,1.0,5.852349955359813
44,3,axisymmetric_population,18.163912739055622,0.17465300710630405,0.4984953798793708,0.8255162458714327,1.0,5.852349955359813
44,3,nearest_cone,17.028569951237145,0.1637362495311264,0.6977632912570846,0.8255162458714327,1.0,5.852349955359813
44,3,local_population,14.281549176434622,0.13732258823494828,0.773291555969602,0.8255162458714327,1.0,5.852349955359813
45,3,background,22.821718289085545,0.24022861356932154,-0.21206863469185594,1.935023987114641,1.8027756377319946,8.06225774829855
45,3,global_population,14.060850005874462,0.1480089474302575,0.7448309575769493,1.935023987114641,1.8027756377319946,8.06225774829855
45,3,axisymmetric_population,17.74004708301925,0.1867373377159921,0.5101542902543011,1.935023987114641,1.8027756377319946,8.06225774829855
45,3,nearest_cone,16.672709746246806,0.17550220785522955,0.6701819894543163,1.935023987114641,1.8027756377319946,8.06225774829855
45,3,local_population,13.911549893943402,0.1464373673046674,0.758301036520498,1.935023987114641,1.8027756377319946,8.06225774829855
50,3,background,23.795538348082594,0.228803253346948,-0.20039484323494694,1.0384892813173436,2.608745973749759,6.699917080747265
50,3,global_population,18.46224742640174,0.17752160986924748,0.5599876699854299,1.0384892813173436,2.608745973749759,6.699917080747265
50,3,axisymmetric_population,20.910963261515466,0.20106695443764872,0.3231720393576207,1.0384892813173436,2.608745973749759,6.699917080747265
50,3,nearest_cone,21.004703363143733,0.20196830156868975,0.531997938932826,1.0384892813173436,2.608745973749759,6.699917080747265
50,3,local_population,15.48764370884679,0.14891965104660373,0.7292319746795718,1.0384892813173436,2.608745973749759,6.699917080747265
51,3,background,23.412426253687315,0.23180620053155757,-0.1930070672030418,0.7846385674596484,1.863389981249827,6.472162612982543
51,3,global_population,17.70643924454684,0.1753112796489786,0.5653940622446955,0.7846385674596484,1.863389981249827,6.472162612982543
51,3,axisymmetric_population,20.525949516836732,0.20322722293897755,0.3192337155768945,0.7846385674596484,1.863389981249827,6.472162612982543
51,3,nearest_cone,18.677170287676674,0.18492247809580864,0.608921979691295,0.7846385674596484,1.863389981249827,6.472162612982543
51,3,local_population,15.542546186932185,0.15388659591021966,0.7072390046093076,0.7846385674596484,1.863389981249827,6.472162612982543
52,3,background,23.91132005899705,0.2439930618265005,-0.23121665542722897,0.1972605592733907,1.8027756377319946,7.280109889280518
52,3,global_population,13.762298602847867,0.1404316183964068,0.7966628897947773,0.1972605592733907,1.8027756377319946,7.280109889280518
52,3,axisymmetric_population,18.391656189317843,0.1876699611154882,0.5183956171278048,0.1972605592733907,1.8027756377319946,7.280109889280518
52,3,nearest_cone,17.455629413910156,0.17811866748887914,0.6779983337861646,0.1972605592733907,1.8027756377319946,7.280109889280518
52,3,local_population,13.76144570223571,0.1404229153289358,0.7968799181389209,0.1972605592733907,1.8027756377319946,7.280109889280518
53,3,background,23.309918879056045,0.23545372605107118,-0.2084527374898197,0.8075292514757674,2.23606797749979,7.762087348130012
53,3,global_population,14.66157951003537,0.14809676272763,0.7337897488964747,0.8075292514757674,2.23606797749979,7.762087348130012
53,3,axisymmetric_population,18.03980602695513,0.18222026289853666,0.5130997889842223,0.8075292514757674,2.23606797749979,7.762087348130012
53,3,nearest_cone,18.66565527685998,0.18854197249353516,0.6471167289402227,0.8075292514757674,2.23606797749979,7.762087348130012
53,3,local_population,16.793200717824675,0.16962829007903713,0.6597627367830637,0.8075292514757674,2.23606797749979,7.762087348130012
55,3,background,24.077986725663717,0.22931415929203539,-0.19679188146673113,0.7128017136346574,2.5000000000000027,7.071067811865475
55,3,global_population,20.09162990460133,0.19134885623429837,0.47202715381907556,0.7128017136346574,2.5000000000000027,7.071067811865475
55,3,axisymmetric_population,21.439603174277376,0.20418669689787977,0.31005968543268514,0.7128017136346574,2.5000000000000027,7.071067811865475
55,3,nearest_cone,18.482309656392925,0.17602199672755167,0.6685539790894204,0.7128017136346574,2.5000000000000027,7.071067811865475
55,3,local_population,17.240872073892408,0.16419878165611818,0.6703298543693935,0.7128017136346574,2.5000000000000027,7.071067811865475
56,3,background,22.27157079646018,0.23199552912979352,-0.17415919651373288,1.212889837700303,1.863389981249827,6.472162612982543
56,3,global_population,19.954708383227857,0.2078615456586235,0.4168644815076084,1.212889837700303,1.863389981249827,6.472162612982543
56,3,axisymmetric_population,20.53713284210355,0.2139284671052453,0.27447268290344057,1.212889837700303,1.863389981249827,6.472162612982543
56,3,nearest_cone,20.002584836093238,0.20836025870930455,0.5654208148037659,1.212889837700303,1.863389981249827,6.472162612982543
56,3,local_population,18.374656227381532,0.1914026690352243,0.5509106949444907,1.212889837700303,1.863389981249827,6.472162612982543
57,3,background,22.903945427728612,0.23371372885437358,-0.23078704512633474,0.40687434533995265,2.1213203435596424,7.158910531638177
57,3,global_population,17.40566706708437,0.1776088476233099,0.5921531323833409,0.40687434533995265,2.1213203435596424,7.158910531638177
